1° coordinate,2° coordinate,clusterId
224.941,131.039,0
117.826,115.247,3
381.916,331.125,1
114.819,289.301,3
230.21,70.3937,0
94.4667,299.94,3
229.865,208.421,0
249.488,118.282,0
117.912,169.735,3
73.4304,227.347,3
81.1748,105.058,3
126.747,269.964,3
383.471,336.613,1
88.1324,221.525,3
400.143,344.44,1
228.54,113.575,0
115.511,289.469,3
253.142,185.652,0
109.187,105.644,3
275.901,81.1285,0
133.977,243.098,3
86.8813,110.379,3
138.594,240.105,3
273.137,107.574,0
270.236,275.763,1
269.109,110.461,0
77.0449,173.926,3
231.758,215.663,0
111.855,114.386,3
80.6477,262.795,3
135.941,240.967,3
329.485,341.708,1
400.09,297.015,1
292.908,85.2766,0
343.232,338.818,1
124.536,279.152,3
228.115,183.963,0
101.55,273.426,3
541.604,244.83,2
104.61,178.094,3
57.7266,271.666,3
94.5767,244.587,3
482.797,319.944,1
352.326,364.587,1
354.424,164.794,0
113.94,183.714,3
241.126,220.842,0
73.9858,269.404,3
326.471,272.034,1
363.069,477.475,1
227.794,60.2103,0
538.291,221.657,2
133.659,323.769,3
248.909,67.4185,0
289.73,193.452,0
261.376,260.087,0
363.7,420.277,1
402.537,369.489,1
377.185,268.178,1
417.585,302.998,1
93.4777,104.402,3
370.893,265.049,1
90.0277,137.93,3
89.3008,139.983,3
287.917,133.674,0
61.2866,181.194,3
275.056,199.387,0
231.072,229.151,0
265.584,287.639,1
259.595,139.284,0
133.453,166.436,3
149.19,214.032,3
473.988,81.8756,2
493.971,319.584,2
265.44,107.044,0
90.9376,166.607,3
331.271,392.291,1
474.683,276.481,2
226.023,112.206,0
348.163,328.55,1
366.421,449.217,1
334.779,310.291,1
239.893,66.8032,0
237.675,230.825,0
346.047,338.363,1
471.836,246.347,2
372.368,238.795,2
242.108,96.0908,0
252.62,148.319,0
296.428,122.348,0
92.9931,149.401,3
90.9687,344.71,3
349.152,385.803,1
358.785,224.272,2
122.844,239.919,3
509.016,126.42,2
264.279,174.212,0
102.003,296.464,3
366.528,278.699,1
269.826,95.7626,0
123.959,240.856,3
384.148,257.856,1
80.6154,159.417,3
76,271,3
350.511,441.847,1
394.369,394.656,1
77.4903,247.751,3
135.435,171.727,3
94.2074,240.364,3
106.775,162.356,3
260.86,266.108,0
547.136,220.26,2
123.113,304.81,3
406.79,388.696,1
93.6276,169.856,3
355.841,477.402,1
119.68,312.603,3
99.8178,267.816,3
58.152,255.635,3
85.3123,242.975,3
393.906,256.89,1
258.71,94.2336,0
227.645,34.375,0
276.884,68.9986,0
395.009,375.7,1
144.749,296.54,3
70.9715,229.259,3
106.647,259.96,3
226.195,169.486,0
101.351,82.3612,3
298.704,182.321,0
369.36,461.905,1
365.205,432.039,1
369.404,328.414,1
359.862,420.698,1
356.626,265.157,1
478.471,86.8984,2
486.248,162.607,2
234.776,68.5473,0
263.861,240.567,0
100.66,180.693,3
233.833,197.456,0
246.388,269.508,0
314.088,135.753,0
85.5533,344.068,3
340.507,338.038,1
105.033,331.272,3
505.526,170.727,2
89.5146,206.491,3
235.402,156.795,0
286.052,117.364,0
502.115,88.0233,2
78.1205,271.86,3
81.3109,191.42,3
102.093,329.953,3
488.647,289.993,2
83.3407,258.598,3
83.8185,215.698,3
274.768,119.542,0
301.322,169.266,0
463.923,137.323,2
231.779,118.314,0
497.474,366.981,1
89.1878,263.385,3
247.528,211.242,0
113.795,285.011,3
533.04,208.972,2
284.179,64.8653,0
56.2674,200.171,3
90.6394,119.35,3
125.611,195.111,3
355.68,286.035,1
235.882,237.648,0
498.224,247.861,2
339.939,327.8,1
232.465,235.306,0
359.797,411.592,1
374.728,394.625,1
262.185,166.401,0
111.213,287.585,3
325.614,364.069,1
244.385,169.064,0
84.433,320.142,3
147.715,194.132,3
281.371,205.889,0
505.999,188.705,2
101.148,355.672,3
355.673,280.498,1
394.519,372.019,1
82.1075,184.962,3
267.245,86.8733,0
380.639,386.453,1
511.191,99.0191,2
245.002,106.618,0
75.9476,163.863,3
456.91,125.291,2
249.719,265.566,0
136.87,203.838,3
251.351,234.404,0
82.4963,225.917,3
98.7736,76.7924,3
83.0633,207.69,3
122.184,182.561,3
77.1829,175.431,3
270.865,173.83,0
500.832,352.746,1
373.195,325.595,1
235.938,188.341,0
102.119,205.071,3
373.972,312.718,1
286.991,156.323,0
143.254,208.137,3
353.086,327.732,1
132.18,209.46,3
253.864,197.345,0
128.704,232.866,3
361.76,523.072,1
239.755,122.881,0
297.949,94.6048,0
233.884,116.319,0
281.998,103.792,0
363.915,257.973,1
518.327,334.424,2
66.4346,233.812,3
363.379,194.349,2
84.0162,223.186,3
489.558,289.019,2
93.9455,100.918,3
52.6582,286.8,3
95.2738,194.846,3
250.659,68.5794,0
103.567,130.187,3
347.902,460.379,1
269.236,165.201,0
266.044,148.244,0
107.957,308.521,3
360.328,409.973,1
392.594,337.983,1
69.8369,143.462,3
291.342,218.313,0
250.285,265.251,0
380.399,249.016,1
263.631,99.2335,0
143.353,221.837,3
510.707,115.685,2
90.4323,177.295,3
246.219,131.658,0
505.553,344.904,1
93.2291,99.3158,3
402.007,410.448,1
65.5937,177.55,3
220.627,70.8159,0
353.117,378.703,1
135.901,162.983,3
264.149,113.113,0
348.638,288.906,1
345.772,449.067,1
355.765,340,1
318.335,362.069,1
80.2489,323.681,3
358.489,284.631,1
273.665,122.742,0
320.001,394.619,1
237.55,39.2731,0
67.7071,199.925,3
80.8565,235.849,3
265.105,67.4317,0
129.718,227.338,3
107.292,150.17,3
111.796,279.483,3
227.44,127.666,0
132.353,203.508,3
238.74,161.818,0
103.284,324.276,3
351.727,256.872,1
422.128,285.36,1
121.683,122.92,3
288.267,207.497,0
79.4935,112.321,3
343.034,475.188,1
79.2502,206.23,3
230.855,103.519,0
77.3946,146.05,3
111.262,164.864,3
260.807,69.5606,0
499.557,319.171,2
253.862,75.9975,0
352.529,348.44,1
113.619,367.333,3
119.161,116.013,3
87.7958,129.958,3
130.465,130.14,3
83.0704,188.13,3
272.4,85.0745,0
230.991,93.6753,0
236.08,97.8733,0
344.833,430.078,1
79.8043,304.45,3
270.956,93.3454,0
285.105,138.286,0
155.682,175.319,3
298.132,114.307,0
221.668,114.361,0
369.523,508.23,1
93.4767,273.654,3
528.658,263.677,2
350.576,194.582,0
393.975,398.819,1
54.201,142.264,3
107.733,312.063,3
250.971,104.484,0
106.058,129.432,3
380.913,251.882,1
92.2539,118.354,3
111.601,190.969,3
82.1259,169.71,3
79.2832,112.591,3
112.944,222.592,3
115.926,200.92,3
264.725,75.4758,0
147.169,163.763,3
515.105,196.813,2
126.036,188.484,3
70.5053,304.908,3
353.739,463.968,1
215.849,179.277,0
222.992,197.684,0
132.817,192.603,3
262.804,279.589,1
411.799,323.531,1
73.0356,275.051,3
119.715,179.127,3
57.7122,164.921,3
379.481,257.232,1
379.709,313.009,1
262.604,244.336,0
70.6736,324.455,3
247.993,262.867,0
398.669,352.147,1
267.9,82.479,0
509.158,193.448,2
260.478,116.025,0
119.915,281.594,3
280.199,174.188,0
377.363,492.695,1
109.682,321.826,3
74.8193,300.079,3
376.788,237.428,2
214.027,146.745,0
355.446,367.463,1
365.639,518.154,1
360.067,349.598,1
256.122,130.427,0
49.6581,269.502,3
460.196,148.989,2
223.27,128.464,0
109.672,157.191,3
77.7691,274.98,3
492.097,322.94,2
60.9914,224.376,3
511.918,108.643,2
83.7721,190.173,3
391.919,184.243,2
54.6668,182.029,3
481.674,190.619,2
93.9544,188.864,3
412.493,288.156,1
333.476,316.363,1
225.682,80.0881,0
94.4289,108.899,3
348.185,465.994,1
113.12,177.975,3
225.838,215.527,0
242.37,137.276,0
266.873,211.177,0
271.641,200.58,0
317.349,294.412,1
369.772,323.52,1
280.588,101.611,0
362.826,251.782,1
376.2,461.153,1
83.3361,179.127,3
261.847,259.4,0
57.9577,232.714,3
394.531,376.518,1
326.077,321.433,1
112.805,288.964,3
240.676,109.757,0
274.338,189.371,0
268.056,14.8397,0
107.799,212.401,3
225.687,87.3897,0
489.133,245.381,2
342.407,315.493,1
82.4551,210.604,3
111.685,207.664,3
92.8514,170.701,3
109.01,240.709,3
274.127,111.52,0
388.93,362.096,1
288.792,209.61,0
89.2456,230.917,3
386.804,269.368,1
68.8795,287.182,3
86.2218,192.992,3
80.2269,341.246,3
288.703,124.198,0
112.516,86.229,3
135.446,223.888,3
130.327,236.696,3
60.6909,186.29,3
231.849,234.53,0
277.394,109.112,0
134.213,184.847,3
510.446,162.338,2
109.534,204.918,3
97.6688,98.3743,3
272.269,191.914,0
365.806,404.042,1
146.039,231.197,3
97.4704,151.904,3
497.461,226.774,2
104.606,181.51,3
264.857,44.6227,0
209.832,154.976,0
272.709,190.825,0
138.109,214.692,3
127.179,248.33,3
96.9098,164.618,3
89.9985,227.91,3
463.943,71.2854,2
289.814,114.018,0
91.0282,61.698,3
79.2688,134.602,3
105.168,121.621,3
245.41,77.8978,0
64.5352,197.248,3
238.454,189.124,0
86.4179,246.029,3
131.034,257.43,3
270.883,83.2143,0
233.352,143.809,0
525.129,108.196,2
288.604,132.762,0
231.048,208.165,0
80.6104,244.51,3
380.027,252.937,1
416.124,265.689,2
63.8605,193.19,3
90.1411,200.247,3
95.6321,187.004,3
252.995,237.775,0
363.03,271.482,1
386.676,423.033,1
345.378,346.189,1
251.867,196.172,0
217.725,218.5,0
383.382,312.714,1
349.621,421.729,1
245.927,231.265,0
514.492,131.799,2
94.7891,290.096,3
469.571,294.566,2
129.536,187.245,3
73.8832,136.234,3
245.472,219.583,0
501.249,159.771,2
249.461,42.3931,0
371.913,393.767,1
92.1163,188.093,3
399.606,309.118,1
479.535,193.163,2
367.415,269.49,1
134.552,226.049,3
403.029,419.254,1
510.149,80.0407,2
101.013,167.963,3
80.818,194.806,3
363.825,245.09,1
351.186,437.277,1
255.607,126.681,0
378.949,424.195,1
136.684,189.055,3
356.148,373.728,1
353.772,401.658,1
78.9209,116.985,3
337.433,320.112,1
104.557,161.834,3
255.91,110.141,0
88.7382,309.529,3
367.168,513.82,1
279.559,94.4144,0
112.164,273.724,3
391.251,278.223,1
143.159,244.356,3
350.975,269.016,1
257.755,249.374,0
225.241,91.4655,0
78.4287,183.697,3
84.8787,160.523,3
297.69,73.9682,0
265.608,157.905,0
413.335,335.627,1
276.445,116.847,0
338.348,285.449,1
506.668,291.538,2
369.075,370.749,1
123.188,249.159,3
231.639,207.754,0
281.432,147.786,0
370.559,393.098,1
244.364,75.6459,0
338.091,317.657,1
255.987,164.171,0
335.494,386.883,1
92.4317,197.017,3
94.5861,110.709,3
106.048,231.726,3
222.756,71.6791,0
343.807,285.108,1
249.608,158.718,0
275.612,203.228,0
505.219,328.596,2
125.015,293.743,3
372.062,440.243,1
78.5802,197.717,3
395.275,321.972,1
79.6882,185.651,3
351.685,472.269,1
87.6284,188.435,3
107.283,328.419,3
78.2798,127.805,3
240.517,94.1855,0
240.32,196.416,0
99.2879,371.325,3
119.999,119.253,3
334.674,344.657,1
535.431,104.059,2
117.465,315.727,3
84.7551,93.8616,3
451.612,214.191,2
510.852,304.111,2
350.496,403.103,1
220.418,174.734,0
396.543,338.614,1
254.925,230.108,0
275.291,186.905,0
372.039,289.036,1
371.001,463.6,1
341.178,340.792,1
291.458,73.6798,0
486.489,236.806,2
268.143,96.4364,0
263.415,152.801,0
119.812,175.208,3
117.663,283.289,3
511.554,97.335,2
86.1885,345.72,3
247.81,107.339,0
254.841,147.971,0
126.824,111.812,3
252.03,78.098,0
110.411,238.164,3
505.079,265.189,2
249.642,128.54,0
73.2115,289.903,3
230.041,218.171,0
488.337,306.491,2
136.859,152.227,3
405.252,263.984,1
92.4318,206.887,3
78.6226,250.209,3
242.162,225.262,0
367.013,412.122,1
378.449,447.662,1
245.344,194.435,0
120.847,173.627,3
86.1795,137.027,3
121.994,248.956,3
327.707,323.227,1
234.804,50.9166,0
245.89,114.095,0
274.331,56.8839,0
60.1846,198.127,3
501.791,150.042,2
104.811,154.776,3
137.516,179.503,3
103.897,112.898,3
118.991,151.127,3
128.915,229.237,3
468.471,179.591,2
282.766,178.321,0
458.123,219.406,2
367.252,234.04,2
234.591,225.68,0
270.099,238.063,0
477.434,333.233,1
232.078,285.732,0
113,157,3
329.87,377.75,1
402.924,349.469,1
317.668,366.051,1
111.384,294.441,3
100.711,237.223,3
230.572,204.927,0
392.243,397.843,1
214.806,158.498,0
279.101,165.589,0
123.986,208.468,3
113.555,159.588,3
119.701,215.72,3
145.389,218.567,3
536.968,181.338,2
75.6042,207.548,3
489.838,303.082,2
97.9938,273.185,3
51.7161,255.531,3
251.03,224.286,0
93.8588,118.297,3
344.696,298.192,1
545.376,159.351,2
353.555,265.476,1
242.344,251.86,0
102.891,327.472,3
419.755,309.187,1
464.622,140.838,2
110.436,337.768,3
378.977,358.664,1
386.654,218.213,2
343.787,308.438,1
494.405,274.622,2
109.317,167.35,3
367.517,161.435,0
356.663,332.298,1
306.606,120.548,0
267.806,175.695,0
123.167,150.575,3
48.1991,250.332,3
135.885,219.878,3
96.2871,222.12,3
108.85,240.942,3
488.128,171.59,2
377.792,286.471,1
246.169,247.813,0
70.6778,242.267,3
404.047,384.117,1
115.979,242.668,3
253.766,210.517,0
505.083,308.024,2
381.975,319.934,1
241.449,52.4303,0
258.743,46.3474,0
506.666,297.604,2
101.691,198.627,3
344.809,393.569,1
302.082,126.923,0
431.692,185.773,2
260.266,200.392,0
522.5,312.341,2
117.573,176.191,3
76.1542,164.463,3
263.87,159.041,0
356.612,424.025,1
229.194,88.8103,0
78.2441,207.565,3
403.525,326.04,1
74.4387,198.621,3
349.39,405.863,1
107.643,331.962,3
79.1166,278.122,3
345.379,310.271,1
77.3086,118.532,3
505.465,113.683,2
116.678,181.483,3
66.16,300.504,3
413.089,319.093,1
106.976,297.877,3
94.9093,175.282,3
264.359,249.625,0
281.263,120.167,0
121.704,195.074,3
358.623,270.552,1
280.552,153.484,0
385.759,276.089,1
151.222,235.572,3
244.11,115.173,0
234.441,173.801,0
105.901,105.202,3
79.621,109.426,3
486.407,85.8742,2
71.9585,193.907,3
287.198,134.086,0
257.264,169.363,0
349.801,357.637,1
380.908,463.431,1
109.32,132.757,3
233.868,177.995,0
272.705,135.929,0
500.459,156.465,2
378.663,353.136,1
274.119,132.5,0
321.565,325.957,1
253.866,220.226,0
80.2623,299.139,3
358.851,426.954,1
346.72,478.689,1
250.498,105.39,0
65.5495,188.936,3
108.991,151.114,3
120.839,240.566,3
69.6127,111.334,3
75.5072,195.762,3
68.538,223.513,3
267.126,93.3358,0
480.847,180.73,2
102.489,231.505,3
248.836,147.469,0
97.6948,115.966,3
389.854,458.521,1
491.007,247.934,2
224.479,125.593,0
312.241,86.9761,0
523.146,93.4021,2
250.003,160.952,0
77.5759,193.449,3
261.56,166.863,0
243.37,59.6257,0
484.313,241.583,2
270.329,77.3004,0
93.7678,105.865,3
383.88,335.517,1
88.8644,254.921,3
238.862,161.262,0
128.063,264.763,3
502.627,307.536,2
376.695,405.32,1
493.995,180.476,2
379.617,416.779,1
267.198,185.911,0
372.885,326.571,1
365.221,349.297,1
54.4506,234.085,3
217.42,74.1824,0
380.519,384.231,1
112.414,214.787,3
114.508,150.757,3
468.376,219.939,2
91.6332,294.487,3
94.5403,185.808,3
282.593,215.762,0
387.11,254.993,1
251.952,288.721,1
272.375,125.305,0
73.1904,255.267,3
338.757,236.116,1
247.895,160.029,0
363.496,410.299,1
130.909,136.396,3
117.707,241.232,3
375.084,281.959,1
409.242,337.008,1
482.395,185.164,2
130.218,192.722,3
95.8041,96.7935,3
68.9517,220.32,3
225.741,216.669,0
246.346,266.89,0
87.2172,169.685,3
346.455,310.338,1
122.621,286.41,3
285.217,251.845,0
237.834,162.433,0
98.4974,244.818,3
468.761,197.025,2
354.689,381.735,1
251.127,128.24,0
281.369,218.057,0
117.033,228.729,3
257.011,61.4819,0
107.541,185.753,3
102.137,211.896,3
220.514,90.6956,0
267.745,42.5511,0
519.122,153.822,2
361.53,240.308,1
106.163,330.424,3
296.84,129.118,0
384.999,433.907,1
356.048,406.183,1
494.498,277.421,2
338.657,343.269,1
237.883,148.561,0
411.732,279.86,1
111.686,283.863,3
353.415,274.645,1
497.275,382.191,1
81.6064,225.449,3
108.279,304.038,3
99.6207,189.638,3
113.993,273.657,3
257.15,50.8207,0
246.972,93.4019,0
209.836,182.772,0
411.152,285.014,1
253.367,169.784,0
115.347,157.948,3
108.868,251.816,3
112.143,124.817,3
136.493,249.957,3
82.2751,267.121,3
111.699,334.789,3
90.6364,147.013,3
396.925,426.282,1
368.315,358.511,1
150.815,203.699,3
108.016,217.659,3
117.303,126.199,3
98.709,139.181,3
216.76,149.227,0
348.539,416.254,1
292.125,107.383,0
224.52,223.322,0
261,256.958,0
78.0039,184.33,3
263.289,267.842,0
535.306,194.855,2
275.996,84.5782,0
246.6,121.47,0
289.102,137.639,0
462.822,106.138,2
217.524,152.39,0
95.0922,263.543,3
100.019,195.267,3
93.5926,104.304,3
77.6927,99.5081,3
246.524,45.2813,0
383.129,442.945,1
117.813,196.75,3
223.985,86.4816,0
513.761,83.8793,2
448.186,188.912,2
65.5394,231.919,3
388.551,316.281,1
493.877,96.6945,2
343.783,385.792,1
232.228,168.409,0
399.12,353.745,1
464.639,164.658,2
471.297,326.46,1
368.281,304.25,1
498.654,119.636,2
400.3,272.887,1
73.8212,307.606,3
516.476,184.295,2
78.1935,307.651,3
510.685,401.524,1
357.416,286.429,1
279.165,217.234,0
352.056,416.3,1
122.619,252.459,3
88.7876,313.905,3
402.813,311.776,1
120.495,297.344,3
281.533,234.45,0
78.5035,108.234,3
393.503,373.295,1
271.163,137.927,0
117.57,156.802,3
208.217,143.752,0
238.829,88.0851,0
106.844,275.037,3
362.343,423.353,1
244.445,184.377,0
498.77,332.561,1
375.748,405.942,1
366.392,402.877,1
71.1532,240.129,3
119.35,169.565,3
393.236,332.108,1
222.079,153.52,0
112.711,228.882,3
109.652,318.239,3
101.549,300.183,3
349.278,380.122,1
96.8023,291.287,3
64.3292,180.557,3
364.148,236.829,1
96.1538,354.806,3
133.485,192.429,3
262.021,304.212,1
289.862,93.3158,0
355.058,392.699,1
117.192,269.223,3
282.755,174.082,0
382.764,393.733,1
88.9582,136.055,3
298.931,129.518,0
116.372,269.688,3
95.5707,215.848,3
119.288,201.495,3
441.293,136.044,2
65.3267,237.804,3
243.387,146.002,0
83.4205,251.982,3
80.5075,277.005,3
355.254,170.714,0
246.894,125.278,0
370.754,227.93,2
371.283,284.858,1
267.876,262.506,0
236.584,299.892,1
94.1755,158.931,3
127.442,203.421,3
253.139,40.7778,0
280.599,107.029,0
69.3669,173.184,3
108.345,336.451,3
94.0353,202.515,3
505.919,317.642,2
402.782,262.066,1
390.845,397.021,1
135.584,211.128,3
357.053,469.267,1
109.628,167.138,3
362.536,279.594,1
364.219,369.015,1
83.4092,179.428,3
521.654,193.934,2
382.413,408.631,1
82.4084,208.281,3
98.2402,220.221,3
81.9242,100.326,3
298.426,119.101,0
287.04,108.017,0
134.924,205.51,3
263.879,166.66,0
300.552,151.35,0
83.502,132.983,3
82.0321,251.405,3
129.165,203.273,3
474.514,250.364,2
58.8812,215.751,3
397.846,352.048,1
326.735,435.023,1
341.324,281.54,1
69.2857,291.647,3
227.737,62.497,0
247.884,244.901,0
285.603,59.511,0
342.986,428.189,1
354.403,395.641,1
527.074,172.939,2
208.749,110.61,0
275.363,67.8328,0
98.4208,341.084,3
216.329,171.424,0
91.3218,92.7885,3
61.7642,217.599,3
384.844,455.693,1
110.601,133.939,3
256.502,253.568,0
241.484,148.449,0
84.3731,147.012,3
105.586,338.007,3
91.6323,187.664,3
197.664,90.2203,0
498.805,138.235,2
76.6232,161.225,3
354.353,403.429,1
342.094,301.721,1
300.699,147.99,0
350.029,466.39,1
97.7297,120.122,3
513.196,184.819,2
104.2,132.203,3
241.05,118.042,0
357.709,335.19,1
228.925,161.137,0
468.2,255.829,2
112.225,280.649,3
91.226,80.8459,3
289.679,164.138,0
362.472,455.404,1
375.663,376.145,1
226.613,96.5744,0
118.921,280.459,3
464.091,236.692,2
74.1342,280.165,3
336.051,302.905,1
118.279,214.179,3
255.902,224.124,0
100.039,128.217,3
479.401,181.43,2
381.636,297.727,1
360.079,347.496,1
335.787,293.379,1
536.897,224.462,2
228.503,64.7612,0
339.549,476.416,1
382.885,395.193,1
496.692,135.572,2
249.517,175.834,0
475.056,177.943,2
327.525,372.055,1
377.517,273.706,1
226.925,210.45,0
107.242,246.595,3
500.184,170.105,2
468.338,169.388,2
387.8,265.804,1
68.2183,139.205,3
59.2382,250.63,3
506.888,287.332,2
101.678,295.327,3
293.849,134.431,0
348.205,320.197,1
73.5993,213.898,3
261.627,113.18,0
387.737,282.2,1
105.005,252.202,3
75.3347,291.579,3
88.3614,171.231,3
254.759,110.46,0
91.093,262.461,3
92.5741,173.137,3
94.1327,114.478,3
465.129,222.724,2
236.862,178.4,0
82.7258,193.817,3
112.35,169.303,3
216.326,106.341,0
110.671,161.392,3
226.679,223.464,0
104.162,191.171,3
279.957,130.485,0
131.058,200.633,3
371.285,260.348,1
59.5223,249.822,3
124.325,181.648,3
256.236,260.881,0
251.274,128.966,0
268.314,168.263,0
378.009,213.46,2
112.125,214.363,3
100.382,340.428,3
262.371,194.92,0
369.31,311.493,1
469.313,252.836,2
93.3984,262.957,3
246.703,285.927,0
300.379,116.269,0
98.2007,89.6339,3
509.567,175.882,2
194.394,156.741,0
280.642,119.329,0
520.613,318.088,2
252.25,61.5005,0
233.777,233.15,0
61.0739,256.751,3
349.307,358.128,1
381.033,290.696,1
365.271,238.968,1
278.838,115.476,0
518.428,270.999,2
69.6999,275.772,3
111.995,200.47,3
236.127,69.9427,0
373.343,277.469,1
253.305,31.3612,0
74.5611,247.983,3
105.562,309.063,3
220.143,187.916,0
50.2973,248.323,3
99.4211,103.967,3
222.143,221.457,0
236.794,129.469,0
106.798,128.241,3
52.1805,251.429,3
90.6049,213.175,3
121.823,284.069,3
239.619,99.6337,0
403.008,329.575,1
243.089,132.071,0
275.297,146.962,0
282.41,111.884,0
82.3187,216.632,3
117.048,160.955,3
254.532,147.085,0
89.059,166.365,3
249.241,211.103,0
378.691,275.096,1
520.132,356.381,1
108.95,215.434,3
105.081,294.377,3
483.428,99.7238,2
117.821,195.94,3
517.387,221.636,2
135.986,238.182,3
471.294,231.779,2
375.377,223.203,2
333.608,388.183,1
521.833,322.462,2
351.218,379.438,1
251.071,62.4565,0
59.5908,167.456,3
103.365,91.9335,3
353.187,463.772,1
361.795,362.737,1
376.306,321.515,1
251.518,196.457,0
110.313,200.743,3
108.836,141.569,3
342.312,237.383,1
100.343,298.684,3
74.2789,201.332,3
248.409,279.411,0
112.425,142.743,3
70.9998,200.471,3
66.4005,207.759,3
244.468,203.33,0
355.713,474.227,1
129.678,166.277,3
345.91,333.018,1
242.193,290.575,1
237.89,75.2905,0
509.38,318.366,2
415.411,369.317,1
461.84,287.67,2
230.112,251.668,0
86.7718,38.2617,3
247.894,84.904,0
507.656,249.291,2
124.76,107.305,3
220.624,104.955,0
130.689,177.783,3
104.672,320.382,3
311.487,96.1305,0
387.816,315.302,1
340.448,385.469,1
236.742,185.936,0
295.485,173.885,0
144.864,202.787,3
123.662,210.144,3
82.2034,152.666,3
239.499,110.475,0
405.829,289.105,1
242.759,52.7958,0
445.435,153.407,2
275.636,88.4898,0
102.954,228.905,3
399.316,293.623,1
310.664,104.073,0
238.299,111.353,0
268.173,205.037,0
71.3884,142.413,3
125.476,218.956,3
273.399,186.353,0
368.484,199.009,2
278.596,136.835,0
403.708,301.314,1
116.226,303.042,3
110.067,163.88,3
487.309,201.013,2
373.66,306.114,1
367.906,315.12,1
100.867,188.16,3
224.103,152.542,0
225.163,184.074,0
96.5046,309.865,3
261.81,124.906,0
98.8287,297.273,3
334.664,335.513,1
135.441,189.461,3
380.719,201.846,2
124.302,203.674,3
379.383,283.431,1
483.411,189.341,2
376.038,275.543,1
119.073,226.508,3
376.39,344.93,1
215.119,192.19,0
99.9921,229.758,3
60.969,229.682,3
106.669,253.762,3
365.332,219.23,2
80.8166,236.108,3
248.613,147.939,0
76.9271,267.927,3
133.113,186.223,3
68.421,208.197,3
70.2764,139.973,3
104.77,55.2119,3
72.8146,209.52,3
283.79,154.835,0
109.886,335.456,3
217.672,142.126,0
112.826,290.579,3
414.521,365.288,1
77.9868,218.756,3
498.01,173.672,2
224.002,137.798,0
521.691,97.5964,2
78.5397,194.576,3
55.434,218.659,3
246.308,62,0
72.1616,158.714,3
350.665,346.605,1
500.749,152.763,2
85.2988,175.531,3
71.7654,174.433,3
277.876,154.763,0
358.727,233.298,1
107.332,258.044,3
325.255,354.55,1
366.667,309.211,1
91.3924,209.364,3
269.35,155.624,0
356.475,294.764,1
262.426,184.182,0
494.138,75.8732,2
102.521,146.606,3
233.236,283.822,0
270.045,181.623,0
238.501,182.032,0
110.991,162.567,3
96.7873,318.648,3
81.6725,142.071,3
106.589,123.736,3
231.85,100.256,0
467.254,235.012,2
240.161,105.271,0
105.58,182.152,3
237.813,285.739,0
106.099,234.685,3
263.879,248.722,0
248.372,187.255,0
526.989,309.475,2
132.001,246.144,3
380.041,203.716,2
67.9059,231.237,3
118.742,297.733,3
251.64,201.318,0
464.774,318.75,1
78.322,157.852,3
93.262,174.037,3
123.003,221.249,3
277.319,105.004,0
128.41,295.857,3
76.1418,319.994,3
319.21,355.884,1
383.044,298.257,1
251.244,250.646,0
345.779,319.615,1
279.628,228.581,0
358.129,219.433,2
236.105,205.435,0
138.794,252.709,3
231.03,69.3199,0
109.487,235.715,3
386.974,347.329,1
51.1598,275.234,3
107.67,184.003,3
482.116,108.562,2
155.612,222.738,3
227.462,62.4327,0
500.475,158.195,2
141.646,248.7,3
90.5212,151.834,3
132.523,214.858,3
245.058,157.889,0
291.964,136.187,0
253.128,281.183,0
123.071,302.411,3
291.608,104.094,0
385.337,268.067,1
81.8913,127.132,3
370.826,340.772,1
143.591,209.224,3
363.637,233.572,1
249.666,185.699,0
86.2339,225.519,3
466.088,223.143,2
301.862,95.5883,0
248.475,131.998,0
289.423,127.181,0
499.518,175.426,2
87.6893,129.995,3
84.2882,163.391,3
353.041,300.754,1
69.3714,252.059,3
499.306,258.881,2
539.678,211.745,2
88.3633,324.638,3
340.009,315.473,1
153.336,270.4,3
465.159,153.76,2
152.025,200.162,3
101.706,147.143,3
97.8707,115.146,3
118.732,124.071,3
369.69,473.142,1
63.7914,210.049,3
54.5942,257.664,3
361.283,273.778,1
402.479,426.553,1
487.521,136.994,2
283.375,157.271,0
261.88,24.8258,0
113.246,196.693,3
330.501,395.585,1
358.553,492.406,1
506.659,83.3073,2
532.535,287.428,2
257.627,289.266,1
105.868,85.6306,3
113.031,121.302,3
340.871,410.289,1
67.7544,111.201,3
108.033,246.585,3
128.313,195.96,3
76.6825,240.353,3
106.95,160.07,3
84.6135,339.994,3
148.689,166.549,3
110.817,232.165,3
81.5822,198.467,3
94.8536,292.091,3
111.623,202.1,3
101.726,211.527,3
247.695,263.928,0
93.4637,251.578,3
285.455,120.676,0
212.504,149.151,0
476.645,249.813,2
244.926,222.698,0
539.308,281.814,2
213.206,80.3278,0
74.3782,210.303,3
357.985,323.577,1
276.182,99.2549,0
111.273,182.327,3
74.333,210.299,3
82.4831,132.937,3
350.565,291.64,1
340.633,491.256,1
513.076,193.849,2
79.4504,126.686,3
78.784,238.581,3
101.696,277.737,3
246.218,304.328,1
400.201,322.605,1
237.057,145.163,0
527.144,150.036,2
252.183,185.742,0
372.17,252.85,1
417.852,290.736,1
110.522,159.939,3
235.38,126.933,0
81.3476,313.246,3
301.456,121.037,0
354.813,271.351,1
348.815,383.169,1
117.077,330.502,3
