1° coordinate,2° coordinate,clusterId
224.941,131.039,3
117.826,115.247,0
381.916,331.125,2
114.819,289.301,0
230.21,70.3937,3
94.4667,299.94,0
229.865,208.421,3
249.488,118.282,3
117.912,169.735,0
73.4304,227.347,0
81.1748,105.058,0
126.747,269.964,0
383.471,336.613,2
88.1324,221.525,0
400.143,344.44,2
228.54,113.575,3
115.511,289.469,0
253.142,185.652,3
109.187,105.644,0
275.901,81.1285,3
133.977,243.098,0
86.8813,110.379,0
138.594,240.105,0
273.137,107.574,3
270.236,275.763,2
269.109,110.461,3
77.0449,173.926,0
231.758,215.663,3
111.855,114.386,0
80.6477,262.795,0
135.941,240.967,0
329.485,341.708,2
400.09,297.015,2
292.908,85.2766,3
343.232,338.818,2
124.536,279.152,0
228.115,183.963,3
101.55,273.426,0
541.604,244.83,1
104.61,178.094,0
57.7266,271.666,0
94.5767,244.587,0
482.797,319.944,2
352.326,364.587,2
354.424,164.794,3
113.94,183.714,0
241.126,220.842,3
73.9858,269.404,0
326.471,272.034,2
363.069,477.475,2
227.794,60.2103,3
538.291,221.657,1
133.659,323.769,0
248.909,67.4185,3
289.73,193.452,3
261.376,260.087,3
363.7,420.277,2
402.537,369.489,2
377.185,268.178,2
417.585,302.998,2
93.4777,104.402,0
370.893,265.049,2
90.0277,137.93,0
89.3008,139.983,0
287.917,133.674,3
61.2866,181.194,0
275.056,199.387,3
231.072,229.151,3
265.584,287.639,2
259.595,139.284,3
133.453,166.436,0
149.19,214.032,0
473.988,81.8756,1
493.971,319.584,1
265.44,107.044,3
90.9376,166.607,0
331.271,392.291,2
474.683,276.481,1
226.023,112.206,3
348.163,328.55,2
366.421,449.217,2
334.779,310.291,2
239.893,66.8032,3
237.675,230.825,3
346.047,338.363,2
471.836,246.347,1
372.368,238.795,1
242.108,96.0908,3
252.62,148.319,3
296.428,122.348,3
92.9931,149.401,0
90.9687,344.71,0
349.152,385.803,2
358.785,224.272,1
122.844,239.919,0
509.016,126.42,1
264.279,174.212,3
102.003,296.464,0
366.528,278.699,2
269.826,95.7626,3
123.959,240.856,0
384.148,257.856,2
80.6154,159.417,0
76,271,0
350.511,441.847,2
394.369,394.656,2
77.4903,247.751,0
135.435,171.727,0
94.2074,240.364,0
106.775,162.356,0
260.86,266.108,3
547.136,220.26,1
123.113,304.81,0
406.79,388.696,2
93.6276,169.856,0
355.841,477.402,2
119.68,312.603,0
99.8178,267.816,0
58.152,255.635,0
85.3123,242.975,0
393.906,256.89,2
258.71,94.2336,3
227.645,34.375,3
276.884,68.9986,3
395.009,375.7,2
144.749,296.54,0
70.9715,229.259,0
106.647,259.96,0
226.195,169.486,3
101.351,82.3612,0
298.704,182.321,3
369.36,461.905,2
365.205,432.039,2
369.404,328.414,2
359.862,420.698,2
356.626,265.157,2
478.471,86.8984,1
486.248,162.607,1
234.776,68.5473,3
263.861,240.567,3
100.66,180.693,0
233.833,197.456,3
246.388,269.508,3
314.088,135.753,3
85.5533,344.068,0
340.507,338.038,2
105.033,331.272,0
505.526,170.727,1
89.5146,206.491,0
235.402,156.795,3
286.052,117.364,3
502.115,88.0233,1
78.1205,271.86,0
81.3109,191.42,0
102.093,329.953,0
488.647,289.993,1
83.3407,258.598,0
83.8185,215.698,0
274.768,119.542,3
301.322,169.266,3
463.923,137.323,1
231.779,118.314,3
497.474,366.981,2
89.1878,263.385,0
247.528,211.242,3
113.795,285.011,0
533.04,208.972,1
284.179,64.8653,3
56.2674,200.171,0
90.6394,119.35,0
125.611,195.111,0
355.68,286.035,2
235.882,237.648,3
498.224,247.861,1
339.939,327.8,2
232.465,235.306,3
359.797,411.592,2
374.728,394.625,2
262.185,166.401,3
111.213,287.585,0
325.614,364.069,2
244.385,169.064,3
84.433,320.142,0
147.715,194.132,0
281.371,205.889,3
505.999,188.705,1
101.148,355.672,0
355.673,280.498,2
394.519,372.019,2
82.1075,184.962,0
267.245,86.8733,3
380.639,386.453,2
511.191,99.0191,1
245.002,106.618,3
75.9476,163.863,0
456.91,125.291,1
249.719,265.566,3
136.87,203.838,0
251.351,234.404,3
82.4963,225.917,0
98.7736,76.7924,0
83.0633,207.69,0
122.184,182.561,0
77.1829,175.431,0
270.865,173.83,3
500.832,352.746,2
373.195,325.595,2
235.938,188.341,3
102.119,205.071,0
373.972,312.718,2
286.991,156.323,3
143.254,208.137,0
353.086,327.732,2
132.18,209.46,0
253.864,197.345,3
128.704,232.866,0
361.76,523.072,2
239.755,122.881,3
297.949,94.6048,3
233.884,116.319,3
281.998,103.792,3
363.915,257.973,2
518.327,334.424,1
66.4346,233.812,0
363.379,194.349,1
84.0162,223.186,0
489.558,289.019,1
93.9455,100.918,0
52.6582,286.8,0
95.2738,194.846,0
250.659,68.5794,3
103.567,130.187,0
347.902,460.379,2
269.236,165.201,3
266.044,148.244,3
107.957,308.521,0
360.328,409.973,2
392.594,337.983,2
69.8369,143.462,0
291.342,218.313,3
250.285,265.251,3
380.399,249.016,2
263.631,99.2335,3
143.353,221.837,0
510.707,115.685,1
90.4323,177.295,0
246.219,131.658,3
505.553,344.904,2
93.2291,99.3158,0
402.007,410.448,2
65.5937,177.55,0
220.627,70.8159,3
353.117,378.703,2
135.901,162.983,0
264.149,113.113,3
348.638,288.906,2
345.772,449.067,2
355.765,340,2
318.335,362.069,2
80.2489,323.681,0
358.489,284.631,2
273.665,122.742,3
320.001,394.619,2
237.55,39.2731,3
67.7071,199.925,0
80.8565,235.849,0
265.105,67.4317,3
129.718,227.338,0
107.292,150.17,0
111.796,279.483,0
227.44,127.666,3
132.353,203.508,0
238.74,161.818,3
103.284,324.276,0
351.727,256.872,2
422.128,285.36,2
121.683,122.92,0
288.267,207.497,3
79.4935,112.321,0
343.034,475.188,2
79.2502,206.23,0
230.855,103.519,3
77.3946,146.05,0
111.262,164.864,0
260.807,69.5606,3
499.557,319.171,1
253.862,75.9975,3
352.529,348.44,2
113.619,367.333,0
119.161,116.013,0
87.7958,129.958,0
130.465,130.14,0
83.0704,188.13,0
272.4,85.0745,3
230.991,93.6753,3
236.08,97.8733,3
344.833,430.078,2
79.8043,304.45,0
270.956,93.3454,3
285.105,138.286,3
155.682,175.319,0
298.132,114.307,3
221.668,114.361,3
369.523,508.23,2
93.4767,273.654,0
528.658,263.677,1
350.576,194.582,3
393.975,398.819,2
54.201,142.264,0
107.733,312.063,0
250.971,104.484,3
106.058,129.432,0
380.913,251.882,2
92.2539,118.354,0
111.601,190.969,0
82.1259,169.71,0
79.2832,112.591,0
112.944,222.592,0
115.926,200.92,0
264.725,75.4758,3
147.169,163.763,0
515.105,196.813,1
126.036,188.484,0
70.5053,304.908,0
353.739,463.968,2
215.849,179.277,3
222.992,197.684,3
132.817,192.603,0
262.804,279.589,2
411.799,323.531,2
73.0356,275.051,0
119.715,179.127,0
57.7122,164.921,0
379.481,257.232,2
379.709,313.009,2
262.604,244.336,3
70.6736,324.455,0
247.993,262.867,3
398.669,352.147,2
267.9,82.479,3
509.158,193.448,1
260.478,116.025,3
119.915,281.594,0
280.199,174.188,3
377.363,492.695,2
109.682,321.826,0
74.8193,300.079,0
376.788,237.428,1
214.027,146.745,3
355.446,367.463,2
365.639,518.154,2
360.067,349.598,2
256.122,130.427,3
49.6581,269.502,0
460.196,148.989,1
223.27,128.464,3
109.672,157.191,0
77.7691,274.98,0
492.097,322.94,1
60.9914,224.376,0
511.918,108.643,1
83.7721,190.173,0
391.919,184.243,1
54.6668,182.029,0
481.674,190.619,1
93.9544,188.864,0
412.493,288.156,2
333.476,316.363,2
225.682,80.0881,3
94.4289,108.899,0
348.185,465.994,2
113.12,177.975,0
225.838,215.527,3
242.37,137.276,3
266.873,211.177,3
271.641,200.58,3
317.349,294.412,2
369.772,323.52,2
280.588,101.611,3
362.826,251.782,2
376.2,461.153,2
83.3361,179.127,0
261.847,259.4,3
57.9577,232.714,0
394.531,376.518,2
326.077,321.433,2
112.805,288.964,0
240.676,109.757,3
274.338,189.371,3
268.056,14.8397,3
107.799,212.401,0
225.687,87.3897,3
489.133,245.381,1
342.407,315.493,2
82.4551,210.604,0
111.685,207.664,0
92.8514,170.701,0
109.01,240.709,0
274.127,111.52,3
388.93,362.096,2
288.792,209.61,3
89.2456,230.917,0
386.804,269.368,2
68.8795,287.182,0
86.2218,192.992,0
80.2269,341.246,0
288.703,124.198,3
112.516,86.229,0
135.446,223.888,0
130.327,236.696,0
60.6909,186.29,0
231.849,234.53,3
277.394,109.112,3
134.213,184.847,0
510.446,162.338,1
109.534,204.918,0
97.6688,98.3743,0
272.269,191.914,3
365.806,404.042,2
146.039,231.197,0
97.4704,151.904,0
497.461,226.774,1
104.606,181.51,0
264.857,44.6227,3
209.832,154.976,3
272.709,190.825,3
138.109,214.692,0
127.179,248.33,0
96.9098,164.618,0
89.9985,227.91,0
463.943,71.2854,1
289.814,114.018,3
91.0282,61.698,0
79.2688,134.602,0
105.168,121.621,0
245.41,77.8978,3
64.5352,197.248,0
238.454,189.124,3
86.4179,246.029,0
131.034,257.43,0
270.883,83.2143,3
233.352,143.809,3
525.129,108.196,1
288.604,132.762,3
231.048,208.165,3
80.6104,244.51,0
380.027,252.937,2
416.124,265.689,1
63.8605,193.19,0
90.1411,200.247,0
95.6321,187.004,0
252.995,237.775,3
363.03,271.482,2
386.676,423.033,2
345.378,346.189,2
251.867,196.172,3
217.725,218.5,3
383.382,312.714,2
349.621,421.729,2
245.927,231.265,3
514.492,131.799,1
94.7891,290.096,0
469.571,294.566,1
129.536,187.245,0
73.8832,136.234,0
245.472,219.583,3
501.249,159.771,1
249.461,42.3931,3
371.913,393.767,2
92.1163,188.093,0
399.606,309.118,2
479.535,193.163,1
367.415,269.49,2
134.552,226.049,0
403.029,419.254,2
510.149,80.0407,1
101.013,167.963,0
80.818,194.806,0
363.825,245.09,2
351.186,437.277,2
255.607,126.681,3
378.949,424.195,2
136.684,189.055,0
356.148,373.728,2
353.772,401.658,2
78.9209,116.985,0
337.433,320.112,2
104.557,161.834,0
255.91,110.141,3
88.7382,309.529,0
367.168,513.82,2
279.559,94.4144,3
112.164,273.724,0
391.251,278.223,2
143.159,244.356,0
350.975,269.016,2
257.755,249.374,3
225.241,91.4655,3
78.4287,183.697,0
84.8787,160.523,0
297.69,73.9682,3
265.608,157.905,3
413.335,335.627,2
276.445,116.847,3
338.348,285.449,2
506.668,291.538,1
369.075,370.749,2
123.188,249.159,0
231.639,207.754,3
281.432,147.786,3
370.559,393.098,2
244.364,75.6459,3
338.091,317.657,2
255.987,164.171,3
335.494,386.883,2
92.4317,197.017,0
94.5861,110.709,0
106.048,231.726,0
222.756,71.6791,3
343.807,285.108,2
249.608,158.718,3
275.612,203.228,3
505.219,328.596,1
125.015,293.743,0
372.062,440.243,2
78.5802,197.717,0
395.275,321.972,2
79.6882,185.651,0
351.685,472.269,2
87.6284,188.435,0
107.283,328.419,0
78.2798,127.805,0
240.517,94.1855,3
240.32,196.416,3
99.2879,371.325,0
119.999,119.253,0
334.674,344.657,2
535.431,104.059,1
117.465,315.727,0
84.7551,93.8616,0
451.612,214.191,1
510.852,304.111,1
350.496,403.103,2
220.418,174.734,3
396.543,338.614,2
254.925,230.108,3
275.291,186.905,3
372.039,289.036,2
371.001,463.6,2
341.178,340.792,2
291.458,73.6798,3
486.489,236.806,1
268.143,96.4364,3
263.415,152.801,3
119.812,175.208,0
117.663,283.289,0
511.554,97.335,1
86.1885,345.72,0
247.81,107.339,3
254.841,147.971,3
126.824,111.812,0
252.03,78.098,3
110.411,238.164,0
505.079,265.189,1
249.642,128.54,3
73.2115,289.903,0
230.041,218.171,3
488.337,306.491,1
136.859,152.227,0
405.252,263.984,2
92.4318,206.887,0
78.6226,250.209,0
242.162,225.262,3
367.013,412.122,2
378.449,447.662,2
245.344,194.435,3
120.847,173.627,0
86.1795,137.027,0
121.994,248.956,0
327.707,323.227,2
234.804,50.9166,3
245.89,114.095,3
274.331,56.8839,3
60.1846,198.127,0
501.791,150.042,1
104.811,154.776,0
137.516,179.503,0
103.897,112.898,0
118.991,151.127,0
128.915,229.237,0
468.471,179.591,1
282.766,178.321,3
458.123,219.406,1
367.252,234.04,1
234.591,225.68,3
270.099,238.063,3
477.434,333.233,2
232.078,285.732,3
113,157,0
329.87,377.75,2
402.924,349.469,2
317.668,366.051,2
111.384,294.441,0
100.711,237.223,0
230.572,204.927,3
392.243,397.843,2
214.806,158.498,3
279.101,165.589,3
123.986,208.468,0
113.555,159.588,0
119.701,215.72,0
145.389,218.567,0
536.968,181.338,1
75.6042,207.548,0
489.838,303.082,1
97.9938,273.185,0
51.7161,255.531,0
251.03,224.286,3
93.8588,118.297,0
344.696,298.192,2
545.376,159.351,1
353.555,265.476,2
242.344,251.86,3
102.891,327.472,0
419.755,309.187,2
464.622,140.838,1
110.436,337.768,0
378.977,358.664,2
386.654,218.213,1
343.787,308.438,2
494.405,274.622,1
109.317,167.35,0
367.517,161.435,3
356.663,332.298,2
306.606,120.548,3
267.806,175.695,3
123.167,150.575,0
48.1991,250.332,0
135.885,219.878,0
96.2871,222.12,0
108.85,240.942,0
488.128,171.59,1
377.792,286.471,2
246.169,247.813,3
70.6778,242.267,0
404.047,384.117,2
115.979,242.668,0
253.766,210.517,3
505.083,308.024,1
381.975,319.934,2
241.449,52.4303,3
258.743,46.3474,3
506.666,297.604,1
101.691,198.627,0
344.809,393.569,2
302.082,126.923,3
431.692,185.773,1
260.266,200.392,3
522.5,312.341,1
117.573,176.191,0
76.1542,164.463,0
263.87,159.041,3
356.612,424.025,2
229.194,88.8103,3
78.2441,207.565,0
403.525,326.04,2
74.4387,198.621,0
349.39,405.863,2
107.643,331.962,0
79.1166,278.122,0
345.379,310.271,2
77.3086,118.532,0
505.465,113.683,1
116.678,181.483,0
66.16,300.504,0
413.089,319.093,2
106.976,297.877,0
94.9093,175.282,0
264.359,249.625,3
281.263,120.167,3
121.704,195.074,0
358.623,270.552,2
280.552,153.484,3
385.759,276.089,2
151.222,235.572,0
244.11,115.173,3
234.441,173.801,3
105.901,105.202,0
79.621,109.426,0
486.407,85.8742,1
71.9585,193.907,0
287.198,134.086,3
257.264,169.363,3
349.801,357.637,2
380.908,463.431,2
109.32,132.757,0
233.868,177.995,3
272.705,135.929,3
500.459,156.465,1
378.663,353.136,2
274.119,132.5,3
321.565,325.957,2
253.866,220.226,3
80.2623,299.139,0
358.851,426.954,2
346.72,478.689,2
250.498,105.39,3
65.5495,188.936,0
108.991,151.114,0
120.839,240.566,0
69.6127,111.334,0
75.5072,195.762,0
68.538,223.513,0
267.126,93.3358,3
480.847,180.73,1
102.489,231.505,0
248.836,147.469,3
97.6948,115.966,0
389.854,458.521,2
491.007,247.934,1
224.479,125.593,3
312.241,86.9761,3
523.146,93.4021,1
250.003,160.952,3
77.5759,193.449,0
261.56,166.863,3
243.37,59.6257,3
484.313,241.583,1
270.329,77.3004,3
93.7678,105.865,0
383.88,335.517,2
88.8644,254.921,0
238.862,161.262,3
128.063,264.763,0
502.627,307.536,1
376.695,405.32,2
493.995,180.476,1
379.617,416.779,2
267.198,185.911,3
372.885,326.571,2
365.221,349.297,2
54.4506,234.085,0
217.42,74.1824,3
380.519,384.231,2
112.414,214.787,0
114.508,150.757,0
468.376,219.939,1
91.6332,294.487,0
94.5403,185.808,0
282.593,215.762,3
387.11,254.993,2
251.952,288.721,2
272.375,125.305,3
73.1904,255.267,0
338.757,236.116,2
247.895,160.029,3
363.496,410.299,2
130.909,136.396,0
117.707,241.232,0
375.084,281.959,2
409.242,337.008,2
482.395,185.164,1
130.218,192.722,0
95.8041,96.7935,0
68.9517,220.32,0
225.741,216.669,3
246.346,266.89,3
87.2172,169.685,0
346.455,310.338,2
122.621,286.41,0
285.217,251.845,3
237.834,162.433,3
98.4974,244.818,0
468.761,197.025,1
354.689,381.735,2
251.127,128.24,3
281.369,218.057,3
117.033,228.729,0
257.011,61.4819,3
107.541,185.753,0
102.137,211.896,0
220.514,90.6956,3
267.745,42.5511,3
519.122,153.822,1
361.53,240.308,2
106.163,330.424,0
296.84,129.118,3
384.999,433.907,2
356.048,406.183,2
494.498,277.421,1
338.657,343.269,2
237.883,148.561,3
411.732,279.86,2
111.686,283.863,0
353.415,274.645,2
497.275,382.191,2
81.6064,225.449,0
108.279,304.038,0
99.6207,189.638,0
113.993,273.657,0
257.15,50.8207,3
246.972,93.4019,3
209.836,182.772,3
411.152,285.014,2
253.367,169.784,3
115.347,157.948,0
108.868,251.816,0
112.143,124.817,0
136.493,249.957,0
82.2751,267.121,0
111.699,334.789,0
90.6364,147.013,0
396.925,426.282,2
368.315,358.511,2
150.815,203.699,0
108.016,217.659,0
117.303,126.199,0
98.709,139.181,0
216.76,149.227,3
348.539,416.254,2
292.125,107.383,3
224.52,223.322,3
261,256.958,3
78.0039,184.33,0
263.289,267.842,3
535.306,194.855,1
275.996,84.5782,3
246.6,121.47,3
289.102,137.639,3
462.822,106.138,1
217.524,152.39,3
95.0922,263.543,0
100.019,195.267,0
93.5926,104.304,0
77.6927,99.5081,0
246.524,45.2813,3
383.129,442.945,2
117.813,196.75,0
223.985,86.4816,3
513.761,83.8793,1
448.186,188.912,1
65.5394,231.919,0
388.551,316.281,2
493.877,96.6945,1
343.783,385.792,2
232.228,168.409,3
399.12,353.745,2
464.639,164.658,1
471.297,326.46,2
368.281,304.25,2
498.654,119.636,1
400.3,272.887,2
73.8212,307.606,0
516.476,184.295,1
78.1935,307.651,0
510.685,401.524,2
357.416,286.429,2
279.165,217.234,3
352.056,416.3,2
122.619,252.459,0
88.7876,313.905,0
402.813,311.776,2
120.495,297.344,0
281.533,234.45,3
78.5035,108.234,0
393.503,373.295,2
271.163,137.927,3
117.57,156.802,0
208.217,143.752,3
238.829,88.0851,3
106.844,275.037,0
362.343,423.353,2
244.445,184.377,3
498.77,332.561,2
375.748,405.942,2
366.392,402.877,2
71.1532,240.129,0
119.35,169.565,0
393.236,332.108,2
222.079,153.52,3
112.711,228.882,0
109.652,318.239,0
101.549,300.183,0
349.278,380.122,2
96.8023,291.287,0
64.3292,180.557,0
364.148,236.829,2
96.1538,354.806,0
133.485,192.429,0
262.021,304.212,2
289.862,93.3158,3
355.058,392.699,2
117.192,269.223,0
282.755,174.082,3
382.764,393.733,2
88.9582,136.055,0
298.931,129.518,3
116.372,269.688,0
95.5707,215.848,0
119.288,201.495,0
441.293,136.044,1
65.3267,237.804,0
243.387,146.002,3
83.4205,251.982,0
80.5075,277.005,0
355.254,170.714,3
246.894,125.278,3
370.754,227.93,1
371.283,284.858,2
267.876,262.506,3
236.584,299.892,2
94.1755,158.931,0
127.442,203.421,0
253.139,40.7778,3
280.599,107.029,3
69.3669,173.184,0
108.345,336.451,0
94.0353,202.515,0
505.919,317.642,1
402.782,262.066,2
390.845,397.021,2
135.584,211.128,0
357.053,469.267,2
109.628,167.138,0
362.536,279.594,2
364.219,369.015,2
83.4092,179.428,0
521.654,193.934,1
382.413,408.631,2
82.4084,208.281,0
98.2402,220.221,0
81.9242,100.326,0
298.426,119.101,3
287.04,108.017,3
134.924,205.51,0
263.879,166.66,3
300.552,151.35,3
83.502,132.983,0
82.0321,251.405,0
129.165,203.273,0
474.514,250.364,1
58.8812,215.751,0
397.846,352.048,2
326.735,435.023,2
341.324,281.54,2
69.2857,291.647,0
227.737,62.497,3
247.884,244.901,3
285.603,59.511,3
342.986,428.189,2
354.403,395.641,2
527.074,172.939,1
208.749,110.61,3
275.363,67.8328,3
98.4208,341.084,0
216.329,171.424,3
91.3218,92.7885,0
61.7642,217.599,0
384.844,455.693,2
110.601,133.939,0
256.502,253.568,3
241.484,148.449,3
84.3731,147.012,0
105.586,338.007,0
91.6323,187.664,0
197.664,90.2203,3
498.805,138.235,1
76.6232,161.225,0
354.353,403.429,2
342.094,301.721,2
300.699,147.99,3
350.029,466.39,2
97.7297,120.122,0
513.196,184.819,1
104.2,132.203,0
241.05,118.042,3
357.709,335.19,2
228.925,161.137,3
468.2,255.829,1
112.225,280.649,0
91.226,80.8459,0
289.679,164.138,3
362.472,455.404,2
375.663,376.145,2
226.613,96.5744,3
118.921,280.459,0
464.091,236.692,1
74.1342,280.165,0
336.051,302.905,2
118.279,214.179,0
255.902,224.124,3
100.039,128.217,0
479.401,181.43,1
381.636,297.727,2
360.079,347.496,2
335.787,293.379,2
536.897,224.462,1
228.503,64.7612,3
339.549,476.416,2
382.885,395.193,2
496.692,135.572,1
249.517,175.834,3
475.056,177.943,1
327.525,372.055,2
377.517,273.706,2
226.925,210.45,3
107.242,246.595,0
500.184,170.105,1
468.338,169.388,1
387.8,265.804,2
68.2183,139.205,0
59.2382,250.63,0
506.888,287.332,1
101.678,295.327,0
293.849,134.431,3
348.205,320.197,2
73.5993,213.898,0
261.627,113.18,3
387.737,282.2,2
105.005,252.202,0
75.3347,291.579,0
88.3614,171.231,0
254.759,110.46,3
91.093,262.461,0
92.5741,173.137,0
94.1327,114.478,0
465.129,222.724,1
236.862,178.4,3
82.7258,193.817,0
112.35,169.303,0
216.326,106.341,3
110.671,161.392,0
226.679,223.464,3
104.162,191.171,0
279.957,130.485,3
131.058,200.633,0
371.285,260.348,2
59.5223,249.822,0
124.325,181.648,0
256.236,260.881,3
251.274,128.966,3
268.314,168.263,3
378.009,213.46,1
112.125,214.363,0
100.382,340.428,0
262.371,194.92,3
369.31,311.493,2
469.313,252.836,1
93.3984,262.957,0
246.703,285.927,3
300.379,116.269,3
98.2007,89.6339,0
509.567,175.882,1
194.394,156.741,3
280.642,119.329,3
520.613,318.088,1
252.25,61.5005,3
233.777,233.15,3
61.0739,256.751,0
349.307,358.128,2
381.033,290.696,2
365.271,238.968,2
278.838,115.476,3
518.428,270.999,1
69.6999,275.772,0
111.995,200.47,0
236.127,69.9427,3
373.343,277.469,2
253.305,31.3612,3
74.5611,247.983,0
105.562,309.063,0
220.143,187.916,3
50.2973,248.323,0
99.4211,103.967,0
222.143,221.457,3
236.794,129.469,3
106.798,128.241,0
52.1805,251.429,0
90.6049,213.175,0
121.823,284.069,0
239.619,99.6337,3
403.008,329.575,2
243.089,132.071,3
275.297,146.962,3
282.41,111.884,3
82.3187,216.632,0
117.048,160.955,0
254.532,147.085,3
89.059,166.365,0
249.241,211.103,3
378.691,275.096,2
520.132,356.381,2
108.95,215.434,0
105.081,294.377,0
483.428,99.7238,1
117.821,195.94,0
517.387,221.636,1
135.986,238.182,0
471.294,231.779,1
375.377,223.203,1
333.608,388.183,2
521.833,322.462,1
351.218,379.438,2
251.071,62.4565,3
59.5908,167.456,0
103.365,91.9335,0
353.187,463.772,2
361.795,362.737,2
376.306,321.515,2
251.518,196.457,3
110.313,200.743,0
108.836,141.569,0
342.312,237.383,2
100.343,298.684,0
74.2789,201.332,0
248.409,279.411,3
112.425,142.743,0
70.9998,200.471,0
66.4005,207.759,0
244.468,203.33,3
355.713,474.227,2
129.678,166.277,0
345.91,333.018,2
242.193,290.575,2
237.89,75.2905,3
509.38,318.366,1
415.411,369.317,2
461.84,287.67,1
230.112,251.668,3
86.7718,38.2617,0
247.894,84.904,3
507.656,249.291,1
124.76,107.305,0
220.624,104.955,3
130.689,177.783,0
104.672,320.382,0
311.487,96.1305,3
387.816,315.302,2
340.448,385.469,2
236.742,185.936,3
295.485,173.885,3
144.864,202.787,0
123.662,210.144,0
82.2034,152.666,0
239.499,110.475,3
405.829,289.105,2
242.759,52.7958,3
445.435,153.407,1
275.636,88.4898,3
102.954,228.905,0
399.316,293.623,2
310.664,104.073,3
238.299,111.353,3
268.173,205.037,3
71.3884,142.413,0
125.476,218.956,0
273.399,186.353,3
368.484,199.009,1
278.596,136.835,3
403.708,301.314,2
116.226,303.042,0
110.067,163.88,0
487.309,201.013,1
373.66,306.114,2
367.906,315.12,2
100.867,188.16,0
224.103,152.542,3
225.163,184.074,3
96.5046,309.865,0
261.81,124.906,3
98.8287,297.273,0
334.664,335.513,2
135.441,189.461,0
380.719,201.846,1
124.302,203.674,0
379.383,283.431,2
483.411,189.341,1
376.038,275.543,2
119.073,226.508,0
376.39,344.93,2
215.119,192.19,3
99.9921,229.758,0
60.969,229.682,0
106.669,253.762,0
365.332,219.23,1
80.8166,236.108,0
248.613,147.939,3
76.9271,267.927,0
133.113,186.223,0
68.421,208.197,0
70.2764,139.973,0
104.77,55.2119,0
72.8146,209.52,0
283.79,154.835,3
109.886,335.456,0
217.672,142.126,3
112.826,290.579,0
414.521,365.288,2
77.9868,218.756,0
498.01,173.672,1
224.002,137.798,3
521.691,97.5964,1
78.5397,194.576,0
55.434,218.659,0
246.308,62,3
72.1616,158.714,0
350.665,346.605,2
500.749,152.763,1
85.2988,175.531,0
71.7654,174.433,0
277.876,154.763,3
358.727,233.298,2
107.332,258.044,0
325.255,354.55,2
366.667,309.211,2
91.3924,209.364,0
269.35,155.624,3
356.475,294.764,2
262.426,184.182,3
494.138,75.8732,1
102.521,146.606,0
233.236,283.822,3
270.045,181.623,3
238.501,182.032,3
110.991,162.567,0
96.7873,318.648,0
81.6725,142.071,0
106.589,123.736,0
231.85,100.256,3
467.254,235.012,1
240.161,105.271,3
105.58,182.152,0
237.813,285.739,3
106.099,234.685,0
263.879,248.722,3
248.372,187.255,3
526.989,309.475,1
132.001,246.144,0
380.041,203.716,1
67.9059,231.237,0
118.742,297.733,0
251.64,201.318,3
464.774,318.75,2
78.322,157.852,0
93.262,174.037,0
123.003,221.249,0
277.319,105.004,3
128.41,295.857,0
76.1418,319.994,0
319.21,355.884,2
383.044,298.257,2
251.244,250.646,3
345.779,319.615,2
279.628,228.581,3
358.129,219.433,1
236.105,205.435,3
138.794,252.709,0
231.03,69.3199,3
109.487,235.715,0
386.974,347.329,2
51.1598,275.234,0
107.67,184.003,0
482.116,108.562,1
155.612,222.738,0
227.462,62.4327,3
500.475,158.195,1
141.646,248.7,0
90.5212,151.834,0
132.523,214.858,0
245.058,157.889,3
291.964,136.187,3
253.128,281.183,3
123.071,302.411,0
291.608,104.094,3
385.337,268.067,2
81.8913,127.132,0
370.826,340.772,2
143.591,209.224,0
363.637,233.572,2
249.666,185.699,3
86.2339,225.519,0
466.088,223.143,1
301.862,95.5883,3
248.475,131.998,3
289.423,127.181,3
499.518,175.426,1
87.6893,129.995,0
84.2882,163.391,0
353.041,300.754,2
69.3714,252.059,0
499.306,258.881,1
539.678,211.745,1
88.3633,324.638,0
340.009,315.473,2
153.336,270.4,0
465.159,153.76,1
152.025,200.162,0
101.706,147.143,0
97.8707,115.146,0
118.732,124.071,0
369.69,473.142,2
63.7914,210.049,0
54.5942,257.664,0
361.283,273.778,2
402.479,426.553,2
487.521,136.994,1
283.375,157.271,3
261.88,24.8258,3
113.246,196.693,0
330.501,395.585,2
358.553,492.406,2
506.659,83.3073,1
532.535,287.428,1
257.627,289.266,2
105.868,85.6306,0
113.031,121.302,0
340.871,410.289,2
67.7544,111.201,0
108.033,246.585,0
128.313,195.96,0
76.6825,240.353,0
106.95,160.07,0
84.6135,339.994,0
148.689,166.549,0
110.817,232.165,0
81.5822,198.467,0
94.8536,292.091,0
111.623,202.1,0
101.726,211.527,0
247.695,263.928,3
93.4637,251.578,0
285.455,120.676,3
212.504,149.151,3
476.645,249.813,1
244.926,222.698,3
539.308,281.814,1
213.206,80.3278,3
74.3782,210.303,0
357.985,323.577,2
276.182,99.2549,3
111.273,182.327,0
74.333,210.299,0
82.4831,132.937,0
350.565,291.64,2
340.633,491.256,2
513.076,193.849,1
79.4504,126.686,0
78.784,238.581,0
101.696,277.737,0
246.218,304.328,2
400.201,322.605,2
237.057,145.163,3
527.144,150.036,1
252.183,185.742,3
372.17,252.85,2
417.852,290.736,2
110.522,159.939,0
235.38,126.933,3
81.3476,313.246,0
301.456,121.037,3
354.813,271.351,2
348.815,383.169,2
117.077,330.502,0
