x,y
200.65032237879743,182.72634729506984
283.3190694993568,354.4197359234695
252.6638764871661,326.99360374769753
418.53947945501335,128.96517490311828
321.12148137499696,326.6950378809348
197.31045655462265,172.13351189987472
210.0236004871604,116.54095937297816
259.4065421074645,393.0190787027742
271.6224013117865,376.59073056037766
200.38047329851136,157.80352410699004
432.31514418578365,151.86104260789065
268.56590141476505,359.9492536944517
295.40490140593613,328.8392275494809
179.32229122895782,153.02529840358469
177.77427483923876,116.00837093112769
488.34153305686345,162.83358313986187
240.9026863701532,308.3098965151082
224.13670041091305,182.10831040403104
348.64678818231806,382.4628954924581
172.51300457739228,155.04457046541063
226.28919569925,106.12266188254615
216.83471535423016,351.519146878123
251.48293049721616,143.1046947644433
171.01903945113443,150.64187053420392
179.05367701556378,175.38680491857468
478.2717871393379,155.69648009113956
259.40159558148264,438.7646089924143
434.9569280070129,118.21104349991263
221.75168900122748,383.9415847459881
167.33370260953373,191.7211379240707
391.4872231105984,235.1975420077152
264.0311748257682,336.79865955853404
255.6004255977144,371.9439419391516
129.82916492182497,142.20713656450792
174.90504231318846,104.26611249620132
442.76738995218255,188.90164492864847
335.0872098857621,333.2942390670037
256.27141484690145,325.2863923100873
402.9468749854167,148.81918155678252
469.90252852840285,173.30869475100712
239.07972743813585,348.447426161455
350.7838608952525,364.5904285034178
155.15117449492053,204.90324343955527
176.5741815078871,132.53273567424745
267.0492328703436,351.8446716648503
155.26580393725527,91.14222800476205
198.7209333274708,181.00872716209324
323.1617277471637,364.6615760047522
214.2210141531113,175.07550695365248
315.0544449445709,360.66743744729314
456.7539681098706,141.5499375699918
168.8652874256693,177.40942461005258
385.9271143759657,229.3418529717844
140.35862133853277,171.1256778821488
326.1906984972866,329.8342965042184
182.3541197779062,207.6681671990732
400.2792780433853,102.13323085359345
133.42398754194556,157.42711909870584
445.2528682156308,125.18669989406872
439.72195334692685,161.26853634165067
421.86067949154494,204.14033485523169
310.53883885741726,327.32391890421206
334.789139772772,389.52223382471794
246.5924507758852,200.4851222269824
234.2184948075516,405.40592806104144
174.00319642406066,193.5028160752221
232.31386381826235,403.5026740358235
322.04435877432456,318.4636091130186
409.76937035102895,111.4219438592872
256.80774727609787,357.8685321658193
255.96958462887665,433.2118715844286
432.459004413067,185.1039953489763
461.3232781969779,168.8711700570397
169.4488630785773,192.3678209895296
143.23888782015064,79.62845559811777
122.19983577594913,192.9795250458866
156.0039868854163,158.67623644602213
231.5714571453679,362.6879665185236
153.79315143956973,200.36618352346727
262.76517281885646,376.86037778216496
493.1452255259551,119.52819572463102
217.28465540658064,347.78353351471446
166.4560800642723,179.11048675903302
270.28382672933594,415.9757672386664
387.2546282951836,191.6327307610779
455.9893291149423,158.49299209045324
504.3505880723647,117.11571203349068
412.2123516103692,211.57106421215045
213.4700804318607,164.26821952993598
349.0238858607601,367.53774444558746
155.56618928140685,187.8392744807332
226.2842992242864,355.2537956663094
224.50359527619787,409.74037660343765
430.9131011528202,207.2772099451448
178.8548695979596,205.6797129700164
259.63556171120376,442.7230119053828
223.4128949352965,184.50308991971704
286.3099201841501,348.90230949325974
471.7333030400629,220.75491866401623
255.88022540360024,328.93120730929854
233.5496221124505,412.6860871480444
194.67414472195284,123.2145623623517
298.04080577351215,374.6012188746222
439.4758879183004,208.4612547539925
177.9729360438666,179.36765916519315
240.70770338932795,374.5617968519952
286.4104307613735,412.5700782268368
163.1495047192983,169.03411168205622
236.71975094126725,399.0224348279007
157.5985887634492,147.39817209309746
255.92414987932472,384.80580609810846
180.00318530750252,222.9454156851356
367.84619992675766,349.10488380753065
397.8977608276544,181.1898280484994
416.7229591500581,87.23925164123301
424.4378002022583,165.68105269222093
419.9521248383341,226.72076123568743
467.02118626600367,212.0634656591027
181.8328036816253,169.44206080995244
249.98432772820647,377.907997196263
186.3739448962916,168.60745035717616
244.0417705060458,175.77925466562704
448.030879987479,198.75242798173463
424.1158421494686,204.89270263598704
334.84996050414736,313.49423289431377
285.27182089719787,327.0122622995377
212.4638787496721,143.3607333834206
216.2052734834105,394.4955938333224
272.5412331367226,315.30842519258806
184.8771989621907,131.6324052007208
464.1174217352061,171.09940311043002
353.4844025943687,297.2003696016845
367.28699192159286,381.1830008429236
199.5500218183387,377.0998944641888
457.39256625641866,198.03482025565089
209.24847000842004,184.57414070712804
393.8695070328396,181.34513563179684
174.67767317518928,146.72215315583992
193.43437290516263,175.6446276879885
213.77801066894864,222.821662576868
306.8036608940839,269.2281137288477
256.65316403865563,389.6238230918652
460.3718705323439,102.87524500049352
153.51585695643334,221.40851477522364
258.8349936168264,413.2029546183516
294.06651758962914,367.2100032203383
301.8606552882764,375.0434297421831
302.19853506937244,387.1772338262328
417.3461817925011,167.9935990691145
161.7268075033808,130.2512001373061
150.4796070605793,105.14797721977756
293.7216033219728,320.446016538879
221.3258684727936,234.9508881995885
181.8143640634292,212.5702799283297
136.2177588275027,151.57812612788635
251.4191048097161,346.43704722617304
153.2623572961739,114.90549116930724
279.70324916219965,400.9561046125768
459.3104436881122,164.6169239638396
193.87709949154709,191.11882886898675
481.0050178601042,94.6431638673902
298.1556181304137,366.9506100453298
489.83663422237714,171.18551460006302
218.18893717851228,222.76481596377064
472.1956305900275,152.6785567602803
485.2614888649998,169.78840298693314
327.5059466085637,342.94572952738093
503.4961140264471,109.9058314135818
161.02661329160333,173.97503149938552
166.82913598518013,199.96575426669665
190.13405170958805,208.23026817931452
265.53993960099456,353.28714589788945
197.4571906168361,312.3331589479287
433.07615151554086,175.3900063583596
146.48369059442936,179.96216910148163
270.6031516268593,317.98910177252867
302.7546524622832,392.0438406461511
242.92144600450047,413.67215687340456
183.7642070080261,122.57649832680502
177.8809577352097,219.8093419429717
475.557668440437,118.97991393857366
459.48712373895694,216.69415603552028
268.2181094237142,360.6024590344597
207.68197161568304,209.83963687001065
257.84412512463933,159.68767417837608
329.5223937096976,340.250862066608
185.50408389927497,136.61077269762944
432.9736353045407,180.9420371652617
165.76511345940898,179.84941958820212
184.37499632119943,136.56539626981004
275.7901625493469,367.593473000828
408.60877983004485,163.29253825695974
190.55869341949784,171.1076599311066
447.6855181494337,141.82278357243746
194.0727865929285,187.59091898013213
437.47492714322175,187.02071539871235
339.63857887867687,303.47851720201686
191.2283781833524,112.65214799328064
199.2284226216305,325.6190712296601
449.7121817035386,149.39959011805325
144.07570065953294,170.30662277536618
329.69832861730924,347.4739498902828
187.98839015695376,114.69151991926736
231.1600468335316,169.82149447704165
302.2162768549593,385.1653374766234
196.17789101004217,205.21019631091235
408.3067989863091,167.69968256143505
224.4476270799204,374.7763134226766
166.22436693481836,153.15648988288797
176.63020261409673,155.81813022750143
470.349348398777,246.115327910914
198.001381879248,151.69432297031142
295.83736604143337,383.1705781966231
289.8323318534679,381.0362457061382
277.2991126052708,343.7557468927087
311.5571562482427,373.81578694978055
322.1331929208775,287.639769146022
375.8280458034657,120.56313532403196
261.81655428669666,428.29169235385496
184.89909308602992,119.0225644895586
339.593352969896,218.238870850702
430.0364321956437,238.49266467505345
490.5970038242002,181.2778439666939
295.71015646597766,339.76866255853605
120.73029168109277,136.83769030747084
151.8779311923821,200.2549186276886
128.59819283011737,150.39323362343285
167.55950539896833,130.25717629606385
255.4576155998809,411.81673940115024
327.4051620984068,338.58683448037806
246.7330053396532,397.8122888315775
157.8326870048203,235.6098851118044
412.0150350150062,134.5217127907082
297.40744794349337,343.150696662033
313.2555057739543,351.1873918502378
317.2240093943081,403.4353997508858
449.74266404590526,241.23319378310828
154.75260578612026,146.13344770570953
334.62756048980333,356.5507257117283
195.17847404426564,166.5051771417385
141.46878594032873,132.0843443752916
214.1700163000243,379.926587025434
254.5741657484717,382.447900877838
200.6566847717204,197.843835474496
420.706744200066,122.36276267675292
230.80013347411915,344.79681559163663
181.905034066436,146.81843333807757
443.787894476841,134.98475428402466
308.90173884209537,354.53316258538274
334.6712261659428,393.0153635749834
436.5960881494357,134.3634861556916
306.95053490757755,371.4555889033945
178.74470442029815,163.00600282815157
162.0037496981704,139.1526463094944
433.8410204218089,167.40301971767332
247.46186340385776,422.8283502758049
309.4716485416865,365.7046241802701
405.7992089412043,186.8383748068538
456.2687511858412,180.89888444962932
335.94083242078483,354.2237973803451
350.0227718716674,391.58780835467576
455.32667115389495,169.466360333002
181.22886421825024,174.78437848794923
189.44113815327805,98.18839381993234
155.50856849311114,203.27061250543744
203.70936348525032,219.08001631111472
483.7086905775318,156.5828274744893
184.41907841498727,207.9325712765012
105.01365260541183,140.84972419395123
337.8421717569353,408.08394316082376
346.7145827054729,263.9945352221926
331.02363454317015,391.9502290036143
194.2206616771524,216.409031368218
288.8005083934455,321.2381480370687
219.5595266080107,344.5085943903866
282.1541134998996,423.44135643330304
426.2657701334522,198.91250254579143
183.6190149691386,187.88570279628507
322.2389616944604,369.0131403546811
235.4490465400573,343.39882792806696
328.06030440790425,310.4490636842523
409.1097672097251,230.46513551555256
296.90245649596943,310.1672002613098
309.44234630439536,366.45056329776776
313.06845539461386,390.2350362159217
418.8371355668388,237.07173215768523
185.31413828421552,212.37984142422144
475.7173428045792,210.4164444830389
175.7966365175114,152.19031423194855
493.8228414478161,165.68261141446257
466.1834241856298,118.09167850126909
477.65664804238367,128.00704203697825
139.75848198741943,122.83430789403556
170.59713568391416,78.28065212081071
220.0630081065009,162.61708575065063
188.5408862449024,110.6366275905606
199.87358694236823,154.54143068594135
183.68483956847345,146.54221598239317
447.8634281029736,161.4669350618554
484.911346409537,117.11810423788998
146.2132870136003,157.38960171859546
190.0830000593684,161.4646792098056
223.77938470757715,198.5563097576292
414.08094026481626,172.45316536709308
401.1486059777992,89.31707206635821
477.55066842215496,158.74633032151752
214.5570721464504,179.36067289627414
208.71556768842493,220.039505924604
417.9453490086034,170.72853639307564
287.4834541624073,391.34515749889295
493.0564638501767,134.21618792907432
314.8530786139619,398.06383204563633
407.674966083403,212.41749108422923
244.20593990657736,127.81104350535576
285.4244848756947,368.523420403914
220.18791103850089,197.01317343961207
279.32654855271187,412.2529179280885
203.4622254121532,198.5712246278364
469.4758000850017,143.37087963617924
329.2199729178771,342.0500064990644
203.32961670388733,380.9570201844596
323.8140539851074,270.5869864541082
298.6755290950113,378.4660485463823
311.8849302305533,355.1724769371351
254.08762941689068,362.42623435744025
335.2074835986488,384.4276717405077
433.7460404608198,167.9968713054269
207.7475156481837,186.83145816926657
457.0207202212437,173.19028403790813
246.938690171846,336.57569053265667
336.2521088077619,380.0271866382998
324.45334667104464,314.4417047434633
467.69374410184366,194.94074046456052
415.1598347832431,176.94626931539892
456.707839339437,145.16385900914395
479.3021158928004,144.00168866950958
171.6006205397853,167.7906633152475
296.08393511193344,351.1383523870104
278.2132121448939,338.0422899686831
128.209905172879,178.84053320578263
452.88821673621936,224.82060735098892
384.5813138986487,188.16760779285968
432.4409433940526,180.77010833861365
229.03793747502624,100.84771454439624
286.94997555138366,350.68689859315714
364.0118507619919,352.0207192311842
319.4712587819864,355.16480020097964
218.1305855841785,175.01920188521478
480.0982083656766,182.2276581202796
174.84159334054658,124.74232371781908
469.4282323334982,180.05448556061023
262.8798482691044,371.0557227977486
283.95827878069025,279.26151644970014
469.1777748710114,125.0429716809488
433.1531663264578,210.5799471518769
326.25332452837506,374.48484524373634
450.2447366167391,201.6538010733277
157.39860542878128,215.49179155562703
188.1501133441577,229.01238212748228
209.6770062108029,382.8486044561521
431.3522422275314,143.2889445937056
468.0183207724194,168.52769426676886
399.8447756915645,147.38714935720313
159.8781479367595,232.5146450165838
223.6893163359184,311.7603326792697
335.289110258653,382.0538365428336
255.10258214696395,191.4737743715377
393.2600286261766,142.73487623812275
416.9099038653194,106.93888666835906
167.0592965280818,161.3418969987031
186.1304385223935,140.3376736469137
300.9838944267128,357.37122203272224
422.0975163081306,175.82060718688945
299.10077987612715,384.6027790917691
181.40860188486707,207.85999964295883
195.04590652515284,191.56903192501
129.0329786611691,214.4467200192194
307.19375760208084,279.47411724093695
343.2993747480585,389.3052876255051
272.26071943907544,342.8892557849832
312.52501600267425,373.8136270123479
296.1894591546696,311.6414563518688
170.57006996033036,99.38083591550846
300.4506727858893,383.2244700522266
483.3720751498488,88.00565852088843
164.11554521222615,210.94332146445709
313.8563583072723,413.3496264247177
180.3741625021269,83.64769532004019
234.89955671708336,381.9968209194559
502.9589803406011,166.20820242928318
463.1276148709933,118.34286418365008
210.067983792947,194.271741522124
401.8266108672396,152.4239795642089
316.5324566834485,364.2780731529812
460.1619921908279,144.94187667241698
174.72244828381767,115.74295162381212
208.3111327724474,171.94954210056494
381.33930354637295,403.9006446657332
203.464824583308,119.93211847072428
347.2760354793468,346.5398413999833
315.5860107688937,346.5771769854989
508.6283029238244,154.83312299727646
431.2163067423484,148.64211063764887
283.2617002368038,405.5148469167903
166.04717056730107,161.15075084054354
296.3884945364238,416.8705787206862
192.47093555172955,224.4248290587918
445.748474438805,129.25086508879946
181.9463815194712,151.82943465479542
164.98286535604026,114.51305743449598
321.94942940550567,345.2071565713894
211.2519030758047,364.2180611838228
201.3521773787514,131.43750300383115
229.00939941153592,167.72865435674703
165.22444356965835,232.8560336943744
333.7055217798144,418.120000724736
228.2820220319719,186.60712681939663
446.5240348889376,107.941892908385
438.632362938145,136.78340714432142
449.406009980368,131.60946422285414
201.24132261281747,410.63575170325714
268.41143002036296,361.2297365671483
305.58341025227367,333.3110968511707
199.81318122956972,202.90117908620115
467.0818897587585,113.52444072635753
479.7402919890958,162.0277979660426
477.0850023024872,176.93843805061763
225.2608982796673,415.4543976869537
281.7441015448689,341.4621871968111
247.76894172634528,379.8009688898575
380.6745028887361,220.2377283334509
450.239722678539,182.24532031290056
366.6699928475215,359.2977966414247
211.6095557907876,240.62560645077392
449.4888257446695,132.98292792114003
235.61633088842305,189.1054376863657
215.23228008454404,177.10365781039582
271.3983221060369,382.2387730970175
446.826100683962,215.0072371876612
198.4572096911948,143.00128326649363
250.43232704632183,367.9906032555856
268.9002447192617,305.1423414933088
366.1615295233187,227.8235217051865
305.1810651263804,337.3959590470611
445.7078406975071,178.8080159663595
396.2605658388302,173.21058436876294
432.38750448123074,137.81845603566796
310.8235461762692,336.9000864251024
444.7182728822735,159.5013562201724
506.8902908274765,102.49660496323988
196.8892685930951,120.37259648650368
474.04690135979376,200.59346117841665
437.91570267707937,108.91275884327024
175.5459292976804,127.99455467517204
213.0808677537438,209.51819066099657
125.62065694519563,151.8926736108055
433.5176206769224,148.75593233590774
436.44084946275376,212.1595103218444
387.1058736532889,238.23690120541823
499.86222831438135,140.67283607226886
204.8230871853952,95.69603349721496
347.39501931549546,392.7152837895637
479.0851071130255,186.75939611618463
184.11808192948885,182.97497757997624
421.363379814576,177.38873542912364
236.3668852558613,366.7355737199147
245.94311055621463,363.5423659378951
471.9340128429467,166.37636733861854
128.22274073930998,141.74415731872503
412.1379684228505,151.60112121451536
409.6106783357402,253.63472048889005
277.07788858435924,370.8414648210443
151.85314348992165,130.20051576119295
484.4120450345888,149.51331306157834
437.4393171452637,172.59292255881462
431.9438202636972,154.5853315569641
427.4339714220603,112.8889481405716
432.8278292705172,140.11511139653234
370.345558071472,246.60074517536057
213.2580476766443,341.2925342487715
161.50059551368403,179.3081532448028
184.9699493050856,117.4393376802967
190.33657927989856,205.7477668552617
429.82080476922334,199.17464546676624
470.4531444809239,165.2878263658894
410.2648797923959,149.45505847045192
207.7956129065149,219.11635681013607
349.75746276439867,365.7019981836789
313.66753936852206,345.9249955365344
356.7283875340937,343.6552903110904
189.4648518609421,128.42210424446048
303.95361197237594,373.0683421123498
278.13279700250087,396.2844803616625
205.22996269155905,137.45446173283054
140.21386131031963,181.1142403169572
434.05012525210753,133.18820310814982
465.3254450021929,227.6888329938521
195.05041657777065,162.5411891719908
271.2267391560037,428.7372296363189
229.44357718281083,118.09323530118505
469.6907925384206,198.2554862952893
294.0040846095125,376.2185487952543
433.0852718657183,140.76975620767044
319.44938005078,323.3329364564919
215.16424026167644,185.950419186124
453.9252427244826,187.16427775868272
271.096200431074,412.8677849175036
153.17804801684434,151.7805647318759
448.86634626661447,150.97915439782736
203.91180350197405,203.7327875471381
459.4232912173065,184.7960584825652
277.40925069121766,384.0011992434485
181.90274916446737,147.49698697159414
498.6755942613584,138.12297313868746
223.5123815429104,310.344940585533
171.67905147119285,160.8306458751971
204.40736445778364,109.29727356334644
443.66229005831656,165.45274206380736
411.1152960715027,171.5636413562141
202.2939908658076,100.42839427469733
427.5556656439287,97.12497883711606
423.8083471065218,104.8718041740785
448.0956145025982,153.3640235767987
158.09664353086805,189.9781301792696
153.7609737762064,220.73777243635885
159.19544160133512,117.82803933275618
466.14965119738383,158.79517256847203
407.5868525332453,224.89837469374663
383.2270692485213,248.27318553948825
143.14727518184236,199.35163321605168
248.3062273168955,369.41599206596834
212.6919898305115,196.2102170055438
373.643696398054,366.5307794335929
259.3392710243661,441.8516488149996
323.75554283034154,392.8409301369751
250.45982884162743,194.8176329569058
183.4724946327468,406.7588691852842
421.972965061698,109.62864750519456
222.36746397204547,294.64804095929725
256.345504207717,361.1494976817934
455.1359780276639,160.65518680340867
202.706911366653,173.81975963338002
277.8422776143272,353.3168895528562
181.0242593192721,175.8505208785457
176.8019770889866,140.6057974404224
490.37978553143927,181.93624999492056
452.4193124344629,149.69089996222894
171.4155711150637,188.21256755493337
335.5990723356781,351.8705440889115
192.0405010276598,89.79005927214074
491.26789018963655,201.37334860980368
427.2553747227328,198.2048923566094
422.7445263286312,180.57222173624703
413.7508102581882,217.9456297460925
446.203188540207,221.8758909358792
293.934829856338,357.2431295061187
194.27179503182143,207.46965823118487
333.62958787022785,328.836467980094
187.41688346113708,159.65097279999537
395.1676513571175,224.5104714547124
200.44813810622128,145.31854517051943
185.46352577783085,164.54704246092177
480.8710455037275,162.47440382097994
482.8769843356019,142.0550992724274
255.1277219421448,339.12866529462787
191.0432945387992,89.85275509676049
220.96657056550407,166.1277538918569
157.3232498320274,154.9485178504332
426.4070127051554,150.32353128177203
295.2760434505959,321.36299317478006
169.32108302166088,188.3076394102672
341.4539180599012,320.68021739740925
292.70424849554564,392.3786554072452
412.8718044507116,121.26115589594
240.42726426460348,347.47633327894084
281.6600769411217,350.26257388552045
245.06039472531623,338.75205759122485
467.0197514523402,198.153714105307
151.1246855578508,180.48172473391764
283.8667584745191,340.93808473823765
334.0055539705198,362.99339565093146
186.25230004544864,146.34146106124794
147.98876440048448,131.00398177274965
440.3505430494477,237.9145091186529
195.35801773451112,197.201847925878
195.38663623300687,140.1588741866527
455.0360358762714,194.74280857240865
319.61714281845207,389.521858241574
262.0508983856212,318.5483507871506
159.98811470856367,164.84828071367306
423.1924666761663,186.66019502427025
182.85727348893812,170.2695152063326
478.9413870380093,194.46396309290827
472.6429833017094,182.877043617122
474.8875888610338,180.6068840296093
167.69254315559172,177.82380089774307
354.68089997412824,334.2130317062305
430.4330659999367,142.80358806194351
186.17992636989715,169.22178503317954
142.23087550973665,119.90046873724364
278.368396445726,370.4664294417818
234.51378692547684,372.9005267347088
445.50696546060607,206.29471116227165
416.8197141884035,159.83443792288296
425.04484550452463,145.72526778998008
261.1574797967448,360.3984702311445
439.3570646983815,145.48057783407916
472.3498496485455,146.38186049778568
460.3542343131584,233.85648153351093
195.007087705149,184.43269843700185
121.44546870698036,180.81790873944203
214.13217676990467,401.920140009625
186.1704349846767,112.05709464159932
465.89798601180496,158.72480858229585
301.4773552031894,329.71454381484284
150.14583966090282,187.1925178617438
171.265684606063,100.283915070997
171.3309857708026,201.60452521325192
408.3947937604407,171.95101079656027
299.411568045522,418.01595249061137
425.331844277873,206.6494586757843
266.2680513893212,402.4414874277733
462.9966071861286,191.11263069823804
491.9326783672243,170.0198198603823
196.1502276591449,193.76297127027965
461.9812057340095,102.07165397112172
340.7141375754604,323.3699815485085
485.7075762479752,158.61450927432583
192.4014308462645,130.28255556222183
471.8038673597622,190.9530742499857
178.9767717470368,135.4498351117605
463.3158255298522,134.7816199419105
388.6187410482558,230.1515191930661
454.0817227030597,118.22417212105424
332.2783209851846,398.5326098768335
291.652780909501,396.46632038430994
467.2910838201327,124.81371727569189
424.5712007468722,225.3467336480047
440.1948331666814,230.7096748659301
193.0598972220828,136.38278797826374
254.22007994062,351.88339539143465
388.7049247792621,138.72104746109176
307.2503381543248,265.24664130218724
304.5003823590306,388.9336383304007
172.12153889228784,126.80714247209244
426.7983773056755,209.4783622163911
470.8127306756471,161.74085976565868
122.60825130985783,155.56057645400244
406.6584916586664,164.7806016251767
273.0334128180233,410.3757135746371
448.55489140765616,137.78989102972434
398.1088006806253,177.72443256365557
211.63194601526487,161.90592535996305
326.9805106687395,344.4953298221863
111.15742717614354,110.01756747570816
275.78206661820803,352.3967605178378
127.60219944475436,90.27484348077552
460.5554778566252,214.2069253855791
191.67065230298573,104.52233036393896
434.0248282021259,208.9218824590876
244.18914883771788,378.7887980830756
363.2401060515186,363.4495247336956
201.9466071644712,402.30476572606216
258.1161029186695,374.8189192696132
439.1533637734095,200.0873690152242
493.4711689905005,172.06106021839986
297.72181363646536,414.4718274610199
333.1937755813778,337.65994967088426
457.1533227840003,120.4639392380424
166.32849000781442,196.27264270253943
431.4901183145524,188.608979614662
290.4499370278273,303.6763736834081
278.9176728490983,415.8843151907095
173.74117844533288,124.08263074202137
185.0845880916616,200.3392837511111
446.1123578497899,210.73498359999377
294.2180113818515,316.14745393139526
243.3869096153656,395.7711887488515
319.12596584936705,404.0676364717668
238.82165933612123,382.0378989220309
434.0211635308702,102.64479687869004
221.12614290962648,144.89058185825036
184.17047006915865,85.67605214630365
161.2268546353213,84.6296625388205
428.8081294191069,189.7059355744485
252.45123307200407,383.8156292178023
467.0405747337514,175.88282101773103
132.81161167406623,169.72232854810255
449.6138663936789,173.48327261994837
180.13271287102202,200.3679830850736
499.309070552216,171.11726554295933
186.9159452921013,173.37287583190496
415.7022601445941,217.8016787746369
368.56525440073233,361.3408888693641
295.043821265104,330.6357345170153
159.42767336062516,130.1175168324085
435.3617537884159,191.9372942546549
431.0004506537396,234.86403536981777
160.80786779047395,131.537544995872
476.7506290106642,139.98299745021023
201.2757332878288,97.85086810597228
303.7066327946101,383.0414217238084
267.3236851548397,287.6076634097193
309.192110508319,362.50448391487726
389.8631180750656,413.4577689594234
472.01393522800566,102.6541988946366
115.23413363479486,159.75828506554257
202.10129339435,143.08014195182955
442.65054643022006,174.1949244236008
320.92737334751024,363.8981289992212
170.94204760529306,207.9323488562636
431.2465998582133,216.1286599034094
434.4872198292248,107.60921818580844
244.60928483442112,370.6230490550493
238.01414607149803,433.149574119112
402.943776457231,177.52981577619258
295.6726393370784,388.2694659351447
463.4768976046391,174.41964602104633
166.24595457966603,134.45173682418
267.43457181881416,325.077623520577
238.07249900124333,340.614316123284
171.86991287664887,127.6349505115446
230.4946505937462,195.5329744974148
295.37099378064204,338.46650430284933
142.41919618404748,166.27719701817696
261.4039130447361,362.02706113971647
443.9107421180146,242.5675712929711
191.9590021662117,126.48549065455671
135.97546969872027,133.16805315736462
234.5322343184948,339.268452775886
255.95368441705472,383.2223573299413
463.091454690684,183.04766246571148
460.4913815003884,165.8762989746765
435.7507947691794,237.5474639499044
352.03810087182063,378.7966042537967
454.5295501325069,199.1042899857053
312.9317671943111,357.799847505577
312.3293512355139,296.31290119477126
242.15990719893088,154.39922383643085
253.3393297448019,356.9414725636728
213.07910557895315,161.31442752174587
266.62912002309537,407.0021921792592
493.6961647393508,168.1124003954713
303.1471257617412,423.5184233214886
344.39628126417324,332.6306896830362
334.1169051449919,394.3216585281733
152.30556098163984,107.88146216022956
180.45671319857007,151.4410001997721
227.3034630731572,333.708045029488
244.15404347083697,146.17464740599547
303.86870106766577,379.92999189049385
465.9206377023484,203.85598177842883
193.81836737718345,122.14120336549011
129.86038499217017,229.4203178992697
342.22822230421787,371.6974917998061
327.9039214705245,360.7054784249158
137.00056661229684,110.59974718073528
175.20655944637087,173.0055709056743
152.79931536405354,191.9759321915057
152.7032646329784,153.5745105087997
160.90753517775934,152.21189511079444
434.4384167203741,159.11304413154227
217.2192157832829,372.5680961975901
426.8101901548511,144.26332293308008
293.790590634807,330.8207831609741
138.0550065517321,125.51449374077193
303.01562322327334,361.7283864161897
216.2839882150164,156.1832149919723
316.56247572164006,280.6206897751705
393.61418266381503,369.58750076336287
496.43313596067793,157.9848461379699
266.48841276642736,393.6190794422213
323.41608246623736,368.3356478074585
233.1909164529915,320.52435194136655
426.25697808237294,219.3222812601722
244.9360940046328,356.3687673609356
202.7081350401696,372.1002589506727
274.9485844035589,338.16947593862733
239.66393245544484,381.7869002446413
435.75686079468574,150.6147692388588
352.6420405062164,310.06693904407666
429.308004076645,205.46716975966672
162.05642647441766,141.3309198975874
506.6427754060976,186.89154921334577
338.1724143123847,333.4246077640927
399.9462866661884,396.7968988989583
205.99039601679823,167.10951655934002
199.51905805326896,197.86976842327107
231.2590444496957,418.2092569367293
179.6550565960405,167.2124245678163
425.6096059376113,114.08515455922486
204.4134913521,212.46698863740565
341.1617299530773,382.86077039397526
467.13095402137225,125.70371690092924
169.99693501571514,119.24009481278912
459.31774596743327,155.65399519727976
296.27889152413326,391.9270784842704
127.77243811014333,95.139590041915
312.4367313570125,345.1379791570455
320.66751557646273,358.5701481073552
236.0784765778953,166.027615473489
246.4020779284012,207.1598652483188
420.8672719508147,135.9460635761244
353.561056248904,399.1170291456445
485.7661102859788,111.3739919974584
229.1660892398652,338.8607439560347
237.0861751967261,179.84855202576645
233.53278381050785,157.97826192818923
220.9209973179643,408.9239849351143
429.854304674943,137.42040770551486
424.6101915536452,243.3079623126895
461.7565221110007,198.46069525213989
232.94354213826307,164.75335473591988
193.2534905525889,372.4314778131513
295.06756815500404,328.46589683905626
265.58130872130187,387.4326549595783
152.5656218634003,121.26626160152723
210.9755159904072,357.5696222039964
309.6139702653202,303.3555450378551
157.89134048677064,152.67177639424446
205.1738098850176,157.50375228591014
322.7821010755988,319.662812557909
199.56203561958912,182.2773558383173
203.8398769293632,137.8258260527145
265.8015877626403,313.0242283739554
455.18940634998,181.04056940392408
423.71807497844463,85.22133730866872
383.26650597752587,163.69899368374868
425.0814300214621,170.95515854886142
176.67905432652614,162.90828291390693
169.45152118891636,166.11620209635606
183.51609124727904,124.77655947822564
443.60850086114806,226.8501665758081
192.9388470313605,152.3708605718313
497.7156922125371,206.90557241742488
227.65162026052943,305.3545734543219
480.3975320666896,168.0176879804441
184.19658476234628,164.33401190304937
497.8468987469238,209.2953988841608
215.6922459819937,136.16142957921005
420.9969211075781,227.54237316047232
229.35585264141983,166.9740338785398
165.97783296463064,167.3618339076736
144.2570486382442,134.4132458434973
424.1588284662337,199.5025734260477
428.1482791373575,166.9955325559585
202.10716003825223,96.630603539957
436.64287023392825,136.83699187997146
222.2352858336677,139.33731720919903
312.3079085269866,292.4547860208174
172.95991365571675,148.11651319084223
166.36965177559273,86.01915471094865
410.8789190009463,181.4012647915827
382.9272698773211,144.35058043835673
403.8826785422685,164.16382136049515
238.2611232017969,390.5216709515133
233.0484346189008,130.70307597776832
483.39140079684495,127.8675077095626
220.06462835767,175.3322638549152
229.4695660253571,168.85893105175987
463.3132262218544,106.24163817504254
481.998865357574,157.24653689787294
211.61064342614185,177.9714866885486
313.63109136110705,406.0127627998348
433.901548183788,190.3983272889544
201.93438993795888,165.10614619428856
295.0119260084933,389.6406952414434
291.9696640871759,418.4545873421794
277.074287129327,338.8534847934208
443.9448982286565,104.19445328295754
425.0504402192872,155.5186659784792
178.80783175956307,176.9815130213705
468.83747838116153,150.3119548517369
247.56479737032933,359.9628730596108
221.7702657007357,383.4482619271806
249.82855074550167,318.596726893318
370.01414237580445,216.36010263792457
189.0000831193624,207.78625652172275
191.17346079512464,124.59792175142113
495.4682035848381,123.1049954680654
417.4996999135199,186.206355355328
